Lob F Name,Lob L Name,Report,Group,Date,Type,Description,Cost,Principal
Mark J,Rhoads,Feb-13,"JUDICIARY, Standing",2/13/2013,"Meals, Food, & Beverage",committee lunch -catered to the capitol from Cafe Via Roma,$224.26 ,THE RHOADS COMPANY
Mark J,Rhoads,Jan-13,"ELECTIONS, Standing",1/10/2013,"Meals, Food, & Beverage",Lunch for committee in state capitol,$100.99 ,THE RHOADS COMPANY
Mark J,Rhoads,Apr-13,"TRANSPORTATION, Standing",4/16/2013,"Meals, Food, & Beverage",Capitol Grill catered to House Hearing Room,$193.79 ,THE RHOADS COMPANY
Mark J,Rhoads,Apr-13,"LOCAL GOVERNMENT, Standing",4/10/2013,"Meals, Food, & Beverage",Capitol Grill catered to House Hearing Room,$180.98 ,THE RHOADS COMPANY
Mark J,Rhoads,Apr-13,"ELECTIONS, Standing",4/23/2013,"Meals, Food, & Beverage",Capitol Grill catered to House Hearing Room,$129.27 ,THE RHOADS COMPANY
Mark J,Rhoads,Apr-13,"GENERAL LAWS, Standing",4/18/2013,"Meals, Food, & Beverage",Capitol Grill catered to house hearing room,$203.60 ,THE RHOADS COMPANY
Mark J,Rhoads,May-13,ENTIRE GENERAL ASSEMBLY,5/16/2013,"Meals, Food, & Beverage",Annual Gates BBQ event hosted in the capitol by Senator Kiki Curls,$165.00 ,THE RHOADS COMPANY
Mark J,Rhoads,Jun-13,INTERIM COMMITTEE ON ELECTION PROCEDURES,6/27/2013,"Meals, Food, & Beverage",Missouri State Capitol,$158.88 ,THE RHOADS COMPANY
Chris,Roepe,Apr-13,ENTIRE MISSOURI SENATE,4/3/2013,"Meals, Food, & Beverage",Dinner,$220.68 ,FAIR ENERGY RATE ACTION FUND
Chris,Roepe,Apr-13,ENTIRE MISSOURI HOUSE,4/10/2013,"Meals, Food, & Beverage",Dinner,$362.84 ,FAIR ENERGY RATE ACTION FUND
Chris,Roepe,May-13,ENTIRE MISSOURI SENATE,5/7/2013,"Meals, Food, & Beverage",Missouri State Capitol ,$390.00 ,FAIR ENERGY RATE ACTION FUND
Larry,Rohrbach,Feb-13,"APPROPRIATIONS - HEALTH, MENTAL HEALTH, AND SOCIAL SERVICES, Standing",2/7/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Breakfast",$119.04 ,LARRY ROHRBACH
Larry,Rohrbach,May-13,ENTIRE GENERAL ASSEMBLY,5/15/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Luncheon",$165.00 ,LARRY ROHRBACH
Ryan C.,Rowden,Mar-13,ENTIRE MISSOURI SENATE,3/25/2013,"Meals, Food, & Beverage","JC, Mo Catered food & Beverage",$358.29 ,MISSOURI PETROLEUM COUNCIL -- A DIVISION OF THE AMERICAN PETROLEUM INSTITUTE
Ryan C.,Rowden,Mar-13,ENTIRE GENERAL ASSEMBLY,3/27/2013,"Meals, Food, & Beverage","Jefferson City, MO/Catered Dinner",$890.79 ,MISSOURI PETROLEUM COUNCIL -- A DIVISION OF THE AMERICAN PETROLEUM INSTITUTE
Ryan C.,Rowden,Mar-13,ENTIRE MISSOURI HOUSE,3/5/2013,"Meals, Food, & Beverage","Westphalia, Dinner",$124.00 ,MISSOURI PETROLEUM COUNCIL -- A DIVISION OF THE AMERICAN PETROLEUM INSTITUTE
Ryan C.,Rowden,Jan-13,ENTIRE MISSOURI HOUSE,1/14/2013,"Meals, Food, & Beverage",Jefferson City,$73.70 ,MISSOURI PETROLEUM COUNCIL -- A DIVISION OF THE AMERICAN PETROLEUM INSTITUTE
Ryan C.,Rowden,Jan-13,ENTIRE MISSOURI SENATE,1/14/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Food",$250.00 ,MISSOURI PETROLEUM COUNCIL -- A DIVISION OF THE AMERICAN PETROLEUM INSTITUTE
Ryan C.,Rowden,Jan-13,ENTIRE MISSOURI SENATE,1/14/2013,"Meals, Food, & Beverage",NULL,($250.00),MISSOURI PETROLEUM COUNCIL -- A DIVISION OF THE AMERICAN PETROLEUM INSTITUTE
Ryan C.,Rowden,Jan-13,ENTIRE MISSOURI SENATE,1/8/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered food",$250.00 ,MISSOURI PETROLEUM COUNCIL -- A DIVISION OF THE AMERICAN PETROLEUM INSTITUTE
Ryan C.,Rowden,Apr-13,ENTIRE MISSOURI HOUSE,4/17/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Dinner",$250.00 ,MISSOURI PETROLEUM COUNCIL -- A DIVISION OF THE AMERICAN PETROLEUM INSTITUTE
Ryan C.,Rowden,Apr-13,ENTIRE MISSOURI SENATE,4/3/2013,"Meals, Food, & Beverage","Jefferson City, MO/Catered dinner",$220.68 ,MISSOURI PETROLEUM COUNCIL -- A DIVISION OF THE AMERICAN PETROLEUM INSTITUTE
Ryan C.,Rowden,Apr-13,ENTIRE MISSOURI HOUSE,4/10/2013,"Meals, Food, & Beverage","Jefferson City, MO/Catered Dinner)",$362.84 ,MISSOURI PETROLEUM COUNCIL -- A DIVISION OF THE AMERICAN PETROLEUM INSTITUTE
Laura,Ruediger,Feb-13,ENTIRE MISSOURI HOUSE,2/19/2013,"Meals, Food, & Beverage",Coffee entire house in the cap,$22.34 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Feb-13,ENTIRE MISSOURI HOUSE,2/21/2013,"Meals, Food, & Beverage",coffee in the cap for entire house,$22.34 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Feb-13,ENTIRE MISSOURI HOUSE,2/26/2013,"Meals, Food, & Beverage",coffee for entire house in cap,$22.34 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Feb-13,ENTIRE MISSOURI HOUSE,2/28/2013,"Meals, Food, & Beverage",coffee for entire house in cap,$22.34 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Feb-13,ENTIRE MISSOURI HOUSE,2/14/2013,"Meals, Food, & Beverage",Coffee for the Missouri House in the Capitol,$22.34 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Mar-13,ENTIRE MISSOURI HOUSE,3/5/2013,"Meals, Food, & Beverage",coffee for house reps in funderburks office,$22.34 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Mar-13,ENTIRE MISSOURI HOUSE,3/7/2013,"Meals, Food, & Beverage",coffe for reps in funderburks office,$22.34 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Mar-13,ENTIRE MISSOURI HOUSE,3/12/2013,"Meals, Food, & Beverage",coffee for reps in funderburks office,$22.34 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Mar-13,ENTIRE MISSOURI HOUSE,3/14/2013,"Meals, Food, & Beverage",coffee for reps in funderburks office,$22.34 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Mar-13,ENTIRE MISSOURI HOUSE,3/26/2013,"Meals, Food, & Beverage",coffee for reps in funderburks office,$22.34 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Mar-13,ENTIRE MISSOURI HOUSE,3/28/2013,"Meals, Food, & Beverage",coffee for reps in funderburks office,$22.34 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Apr-13,ENTIRE MISSOURI HOUSE,4/24/2013,"Meals, Food, & Beverage",mo state cap,$25.12 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Apr-13,ENTIRE MISSOURI HOUSE,4/2/2013,"Meals, Food, & Beverage",Coffee for House of Reps - Mo State Cap,$38.87 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Apr-13,ENTIRE MISSOURI HOUSE,4/9/2013,"Meals, Food, & Beverage",Coffee for House of Reps - Mo state Cap,$38.87 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Apr-13,ENTIRE MISSOURI HOUSE,4/16/2013,"Meals, Food, & Beverage",coffee for the house of reps,$38.87 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Apr-13,ENTIRE MISSOURI HOUSE,4/23/2013,"Meals, Food, & Beverage",Coffee for House in MO state cap,$38.87 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,Apr-13,ENTIRE MISSOURI HOUSE,4/30/2013,"Meals, Food, & Beverage",coffee in Mo State Cap,$38.87 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,May-13,ENTIRE MISSOURI HOUSE,5/7/2013,"Meals, Food, & Beverage",coffee for house of reps mo state cap,$54.86 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,May-13,ENTIRE MISSOURI HOUSE,5/14/2013,"Meals, Food, & Beverage",coffee for house of reps Mo state cap,$86.84 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Laura,Ruediger,May-13,ENTIRE MISSOURI HOUSE,5/14/2013,"Meals, Food, & Beverage",water for house of reps state cap,$22.54 ,MISSOURI ENERGY DEVELOPMENT ASSOCIATION
Jim,Russell,Feb-13,"AGRI-BUSINESS, Standing",2/19/2013,"Meals, Food, & Beverage","Private home, Jefferson City, MO/dinner",$169.00 ,MISSOURI AGRIBUSINESS ASSOCIATION
Jim,Russell,Feb-13,"EMERGING ISSUES IN AGRICULTURE, Standing",2/20/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Breakfast",$155.12 ,MISSOURI AGRIBUSINESS ASSOCIATION
Jim,Russell,May-13,"AGRICULTURE, FOOD PRODUCTION AND OUTDOOR RESOURCES - Assigned Bills",5/14/2013,"Meals, Food, & Beverage","My home, Jefferson City, MO/catered dinner",$155.00 ,MISSOURI AGRIBUSINESS ASSOCIATION
Jarrett J,Sage,Mar-13,"FINANCIAL INSTITUTIONS, Standing",3/13/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Luncheon",$223.84 ,MISSOURI INDEPENDENT BANKERS ASSOCIATION
Jarrett J,Sage,Mar-13,ENTIRE MISSOURI HOUSE,3/27/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Catered Breakfast",$400.00 ,MISSOURI INDEPENDENT BANKERS ASSOCIATION
Jarrett J,Sage,Feb-13,ENTIRE GENERAL ASSEMBLY,2/13/2013,"Meals, Food, & Beverage","Bones Banquet Facility, Jefferson City, MO/Catered Luncheon","$4,935.00 ",MISSOURI INDEPENDENT BANKERS ASSOCIATION
Claudia A.,Sands,Feb-13,SENATE MAJORITY CAUCUS,2/20/2013,"Meals, Food, & Beverage","Mo State Capitol, Jefferson City, MO/Catered Breakfast",$193.91 ,CENTURYLINK
Claudia A.,Sands,Jan-13,ENTIRE MISSOURI SENATE,1/14/2013,"Meals, Food, & Beverage","Meals,Food & Beverage",$129.19 ,CENTURYLINK
Claudia A.,Sands,Jan-13,HOUSE MAJORITY CAUCUS,1/14/2013,"Meals, Food, & Beverage","Meals, Food & Beverage",$129.19 ,CENTURYLINK
Claudia A.,Sands,Jan-13,ENTIRE MISSOURI SENATE,1/14/2013,"Meals, Food, & Beverage","Meals, Food & Beverage",$86.43 ,CENTURYLINK
Claudia A.,Sands,Jan-13,ENTIRE MISSOURI SENATE,1/14/2013,"Meals, Food, & Beverage",Food,$44.25 ,CENTURYLINK
Claudia A.,Sands,Jan-13,HOUSE MAJORITY CAUCUS,1/14/2013,"Meals, Food, & Beverage",Food,$702.91 ,CENTURYLINK
Claudia A.,Sands,Apr-13,ENTIRE MISSOURI HOUSE,4/10/2013,"Meals, Food, & Beverage",Food,$362.69 ,CENTURYLINK
Claudia A.,Sands,Apr-13,ENTIRE MISSOURI SENATE,4/3/2013,"Meals, Food, & Beverage",Food-Crab Boil,$220.69 ,CENTURYLINK
Claudia A.,Sands,Apr-13,ENTIRE MISSOURI SENATE,4/30/2013,"Meals, Food, & Beverage",Food-Mo State Capitol/Catered Luncheon,$300.00 ,CENTURYLINK
Claudia A.,Sands,May-13,ENTIRE MISSOURI SENATE,5/16/2013,"Meals, Food, & Beverage","MO State Capitol, Jefferson City/Catered HyVee/Food",$369.67 ,CENTURYLINK
Claudia A.,Sands,May-13,ENTIRE MISSOURI SENATE,5/15/2013,"Meals, Food, & Beverage","Mo State Capitol,Catered luncheon - Flaming Latern Bar B Q",$400.00 ,CENTURYLINK
Claudia A.,Sands,May-13,ENTIRE GENERAL ASSEMBLY,5/15/2013,"Meals, Food, & Beverage","MO State Capitol, Catered Luncheon - Gates Bar B Q",$165.00 ,CENTURYLINK
Claudia A.,Sands,May-13,ENTIRE MISSOURI HOUSE,5/6/2013,"Meals, Food, & Beverage",Dinner/Catered ,$250.00 ,CENTURYLINK
Mary,Schantz,Jan-13,ENTIRE GENERAL ASSEMBLY,1/22/2013,"Meals, Food, & Beverage","Capitol Plaza hotel, JC MO 1/22/13 - reception",$541.26 ,MISSOURI ALLIANCE FOR HOME CARE
Mary,Schantz,Jan-13,ENTIRE GENERAL ASSEMBLY,1/22/2013,"Meals, Food, & Beverage","Capitol Plaza hotel, JC MO 1/22/13 - reception",$541.26 ,KC REGIONAL HOME CARE ASSOCIATION
Randy J,Scherr,Feb-13,ENTIRE GENERAL ASSEMBLY,2/5/2013,"Meals, Food, & Beverage",516 S. Country Club Dr. Jefferson City MO,"$6,089.10 ",MISSOURI LIBRARY ASSOCIATION
Randy J,Scherr,Feb-13,"LEADERSHIP FOR MISSOURI ISSUE DEVELOPMENT, Standing",2/26/2013,"Meals, Food, & Beverage",1401 Forum Blvd. Columbia MO ,"$1,612.02 ","MISSOURI ONE CALL SYSTEM, INC."
Randy J,Scherr,Feb-13,"TOURISIM AND NATURAL RESOURCES, Standing",2/28/2013,"Meals, Food, & Beverage",State Capitol Building/Catered lunch,$214.52 ,MISSOURI CONCRETE ASSOCIATION
Randy J,Scherr,Feb-13,"HEALTH CARE POLICY, Standing",2/20/2013,"Meals, Food, & Beverage",Missouri Capitol/Catered lunch,$136.54 ,HCA-HOSPITAL CORPORATION OF AMERCIA
Randy J,Scherr,Jan-13,"UTILITIES, Standing",1/29/2013,"Meals, Food, & Beverage",Capitol Building,$193.54 ,MISSOURI ASSOCIATION OF CRIMINAL DEFENSE LAWYERS
Randy J,Scherr,Jan-13,"FINANCIAL INSTITUTIONS, Standing",1/30/2013,"Meals, Food, & Beverage",State Capitol,$236.35 ,UNITED PAYDAY LENDERS OF MISSOURI
Randy J,Scherr,Mar-13,HOUSE MAJORITY CAUCUS,3/25/2013,"Meals, Food, & Beverage",Capitol Building,$353.88 ,MISSOURI ORGANIZATION OF DEFENSE LAWYERS
Randy J,Scherr,Mar-13,JUDICIARY AND CIVIL AND CRIMINAL JURISPRUDENCE - Assigned bills,3/26/2013,"Meals, Food, & Beverage",Capitol Building,$127.41 ,MISSOURI ASSOCIATION OF CRIMINAL DEFENSE LAWYERS
Randy J,Scherr,Mar-13,"JUDICIARY, Standing",3/6/2013,"Meals, Food, & Beverage",Capitol Building,$256.20 ,MISSOURI ASSOCIATION OF CRIMINAL DEFENSE LAWYERS
Randy J,Scherr,Apr-13,"HEALTH CARE POLICY, Standing",4/15/2013,"Meals, Food, & Beverage",Lunch -Capitol ,$161.05 ,HCA-HOSPITAL CORPORATION OF AMERCIA
Randy J,Scherr,Apr-13,HOUSE MAJORITY CAUCUS,4/29/2013,"Meals, Food, & Beverage","512 Willibrand Lane, Koeltztown MO",$796.80 ,UNITED PAYDAY LENDERS OF MISSOURI
Randy J,Scherr,Apr-13,"ECONOMIC DEVELOPMENT, Standing",4/29/2013,"Meals, Food, & Beverage",120 E. High   Jefferson City MO,$203.58 ,UNITED PAYDAY LENDERS OF MISSOURI
Randy J,Scherr,Apr-13,"RULES, Standing",4/9/2013,"Meals, Food, & Beverage","516 Country Club, Jefferson City MO",$212.72 ,UNITED PAYDAY LENDERS OF MISSOURI
Randy J,Scherr,May-13,ENTIRE MISSOURI SENATE,5/15/2013,"Meals, Food, & Beverage",Lunch--Capitol,$165.00 ,HCA-HOSPITAL CORPORATION OF AMERCIA
Jorgen,Schlemeier,Jan-13,ENTIRE GENERAL ASSEMBLY,1/16/2013,"Meals, Food, & Beverage","G2 Gallery, Jefferson City, MO/Reception","$2,079.91 ",MISSOURI DENTAL ASSOCIATION
Jorgen,Schlemeier,Apr-13,ENTIRE MISSOURI SENATE,4/30/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$100.00 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
Jorgen,Schlemeier,Apr-13,ENTIRE MISSOURI SENATE,4/30/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$100.00 ,INDEPENDENT COLLEGES & UNIVERSITIES OF MISSOURI
Jorgen,Schlemeier,Apr-13,ENTIRE MISSOURI SENATE,4/30/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$100.00 ,MISSOURI RAILROAD ASSOCIATION
Jorgen,Schlemeier,Apr-13,ENTIRE MISSOURI SENATE,4/30/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Lunch",$100.00 ,MISSOURI PHARMACY ASSOCIATION
Jorgen,Schlemeier,Apr-13,ENTIRE MISSOURI SENATE,4/29/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner",$52.95 ,MISSOURI RESIDENTIAL CARE ASSOCIATION D/B/A 
Jorgen,Schlemeier,Apr-13,ENTIRE MISSOURI SENATE,4/29/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner",$52.96 ,MISSOURI FIRE SERVICE ALLIANCE
Jorgen,Schlemeier,Apr-13,ENTIRE MISSOURI SENATE,4/29/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/Dinner",$52.95 ,MISSOURI DENTAL ASSOCIATION
Jorgen,Schlemeier,Apr-13,ENTIRE MISSOURI SENATE,4/29/2013,"Meals, Food, & Beverage","Missosuri State Capitol, Jefferson City, MO/Dinner ",$89.31 ,AMERISTAR CASINO HOTEL KANSAS CITY INC
Brian,Schmidt,May-13,ENTIRE MISSOURI SENATE,5/2/2013,"Meals, Food, & Beverage",Missouri State Capitol,$336.58 ,COLLABORATIVE FOR A LOW COST DIGITAL FUTURE
Phillip ,Schnieders,Mar-13,HOUSE MAJORITY CAUCUS,3/5/2013,"Meals, Food, & Beverage",Madison's Cafe,$127.73 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION
Phillip ,Schnieders,Apr-13,HOUSE MAJORITY CAUCUS,4/5/2013,"Meals, Food, & Beverage",Freshman Dinner,$300.00 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION
Phillip ,Schnieders,Apr-13,HOUSE MAJORITY CAUCUS,4/5/2013,"Meals, Food, & Beverage",Weber Meat Market,$510.32 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION
Phillip ,Schnieders,Apr-13,ENTIRE GENERAL ASSEMBLY,4/5/2013,"Meals, Food, & Beverage",Annual General Assembly Charity Softball Tournament,$125.00 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION
Phillip ,Schnieders,May-13,"RULES, Standing",5/29/2013,"Meals, Food, & Beverage",Stone Crab Dinner/Catered,$212.72 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION
Phillip ,Schnieders,May-13,ENTIRE GENERAL ASSEMBLY,5/10/2013,"Meals, Food, & Beverage","House St. Pats Party, Jefferson City, MO/Maldeevz Catering",$80.00 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION
Phillip ,Schnieders,May-13,HOUSE MAJORITY CAUCUS,5/10/2013,"Meals, Food, & Beverage","House Mardi Gras Party, Jefferson City, MO/Maldeevz Catering",$120.00 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION
Phillip ,Schnieders,May-13,ENTIRE MISSOURI SENATE,5/10/2013,"Meals, Food, & Beverage","Senate Crab Boil/Jefferson City, MO/Maldeevz Catering",$220.68 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION
Phillip ,Schnieders,May-13,ENTIRE MISSOURI SENATE,5/10/2013,"Meals, Food, & Beverage","Annual Gates BBQ Day at Missouri State Capitol, Jefferson City, Mo/Catered Luncheon",$165.00 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION
Sara,Schuett,Apr-13,SENATE MINORITY CAUCUS,4/30/2013,"Meals, Food, & Beverage",Dinner,$242.00 ,MISSOURI ASSOCIATION OF TRIAL ATTORNEYS
Sara,Schuett,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",DINNER DURING SESSION,$500.00 ,MISSOURI ASSOCIATION OF TRIAL ATTORNEYS
Carmen K.,Schulze,Feb-13,"CHILDREN, FAMILIES, AND PERSONS WITH DISABILITIES, Standing",2/4/2013,"Meals, Food, & Beverage",Missouri State Capitol,$126.04 ,GREAT CIRCLE
Mary,Scruggs,Jan-13,"WORKFORCE DEVELOPMENT AND WORKPLACE SAFETY, Standing",1/30/2013,"Meals, Food, & Beverage",breakfast at Capitol,$120.65 ,ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES
Mary,Scruggs,Jan-13,HOUSE MAJORITY CAUCUS,1/14/2013,"Meals, Food, & Beverage",breakfast at Capitol,$400.00 ,ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES
Mary,Scruggs,Jan-13,ENTIRE GENERAL ASSEMBLY,1/15/2013,"Meals, Food, & Beverage",reception at Capitol Plaza Hotel,$673.05 ,ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES
Mary,Scruggs,Apr-13,"JUDICIARY, Standing",4/24/2013,"Meals, Food, & Beverage",catered lunch at Capitol,$219.25 ,ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES
Mary,Scruggs,Apr-13,HOUSE MINORITY CAUCUS,4/23/2013,"Meals, Food, & Beverage",ice cream social in capitol,$138.00 ,ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES
Mary,Scruggs,Apr-13,ENTIRE GENERAL ASSEMBLY,4/30/2013,"Meals, Food, & Beverage",catered lunch at the capitol,$165.00 ,ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES
Mary,Scruggs,Apr-13,ENTIRE GENERAL ASSEMBLY,4/22/2013,Gift,apron,$5.00 ,ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES
Mary,Scruggs,Apr-13,ENTIRE GENERAL ASSEMBLY,4/24/2013,"Meals, Food, & Beverage",fish fry on south lawn of capitol,$5.00 ,ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES
Mary,Scruggs,Apr-13,"RULES, Standing",4/9/2013,"Meals, Food, & Beverage",dinner at JCCC,$212.72 ,ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES
Mary,Scruggs,Apr-13,"ELECTIONS, Standing",4/16/2013,"Meals, Food, & Beverage",breakfast at Capitol,$129.27 ,ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES
Mary,Scruggs,May-13,ENTIRE MISSOURI HOUSE,5/8/2013,"Meals, Food, & Beverage",catered lunch for House at Capitol,$500.00 ,ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES
Mary,Scruggs,Mar-13,ENTIRE MISSOURI HOUSE,3/11/2013,"Meals, Food, & Beverage",Capitol - dinner,$80.00 ,ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES
Mary,Scruggs,Mar-13,ENTIRE MISSOURI SENATE,3/27/2013,"Meals, Food, & Beverage",Capitol - breakfast,$193.91 ,ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES
Mary,Scruggs,Mar-13,ENTIRE MISSOURI SENATE,3/13/2013,"Meals, Food, & Beverage",Capitol - breakfast,$168.32 ,ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES
"Catina ""Tina""",Shannon,Mar-13,"GENERAL LAWS, Standing",3/27/2013,"Meals, Food, & Beverage",Alexandro's Jefferson City ,$252.50 ,AMEREN UE
"Catina ""Tina""",Shannon,Mar-13,"GENERAL LAWS, Standing",3/27/2013,"Meals, Food, & Beverage",NULL,($252.50),AMEREN UE
"Catina ""Tina""",Shannon,Mar-13,"UTILITIES, Standing",3/27/2013,"Meals, Food, & Beverage","Capitol, Jefferson City ",$257.65 ,AMEREN UE
"Catina ""Tina""",Shannon,Apr-13,ENTIRE MISSOURI SENATE,4/16/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO",$237.00 ,AMEREN UE
"Catina ""Tina""",Shannon,May-13,ENTIRE MISSOURI SENATE,5/15/2013,"Meals, Food, & Beverage","Annual Gates Lunch sponsorship in the Capitol, Jefferson City MO ",$165.00 ,AMEREN UE
"Catina ""Tina""",Shannon,May-13,ENTIRE MISSOURI HOUSE,5/17/2013,"Meals, Food, & Beverage","Lunch for all house during last day of session in Capitol, Jefferson City MO  ",$350.00 ,AMEREN UE
"Catina ""Tina""",Shannon,May-13,ENTIRE GENERAL ASSEMBLY,5/23/2013,Gift,"Missouri State Capitol, Jefferson City MO  -- end of session gift ","$2,270.00 ",AMEREN UE
Richard,Sheets,Feb-13,ENTIRE GENERAL ASSEMBLY,2/12/2013,"Meals, Food, & Beverage",Capitol Plaza Hotel/Reception,"$6,486.98 ",MISSOURI MUNICIPAL LEAGUE
Richard,Sheets,May-13,ENTIRE GENERAL ASSEMBLY,5/15/2013,"Meals, Food, & Beverage",Missouri State Capitol,$165.00 ,MISSOURI MUNICIPAL LEAGUE
Carrie,Sherer,May-13,ENTIRE MISSOURI SENATE,5/15/2013,"Meals, Food, & Beverage",NULL,($165.00),CERNER
Carrie,Sherer,May-13,ENTIRE MISSOURI SENATE,5/15/2013,"Meals, Food, & Beverage",Sponsorship of the Ninth Senatorial District's Annual Gates Barbeque Luncheon,$165.00 ,CERNER
Carrie,Sherer,May-13,ENTIRE GENERAL ASSEMBLY,5/15/2013,"Meals, Food, & Beverage","Missouri State Capitol, Jefferson City, MO/ Gates Day",$165.00 ,CERNER
William E,Shoehigh,May-13,ENTIRE MISSOURI SENATE,5/15/2013,"Meals, Food, & Beverage",BBQ provided to the entire senate organized by Sen. Curls office,$135.00 ,WILLIAM E. SHOEHIGH
Charles G,Simino,Mar-13,"UTILITIES, Standing",3/2/2013,"Meals, Food, & Beverage",Catered Breakfast in the state capitol,$253.35 ,MISSOURI CABLE TELECOMMUNICATIONS ASSOCIATION
Charles G,Simino,Feb-13,ENTIRE GENERAL ASSEMBLY,2/6/2013,"Meals, Food, & Beverage",Pizza Party catered from Schnucks at MCTA office in JC.,$350.58 ,MISSOURI CABLE TELECOMMUNICATIONS ASSOCIATION
Charles G,Simino,Feb-13,HOUSE MAJORITY CAUCUS,2/5/2013,"Meals, Food, & Beverage",Lunch at Capitol Grill in Jeff City,$309.72 ,MISSOURI CABLE TELECOMMUNICATIONS ASSOCIATION
Charles G,Simino,Feb-13,HOUSE MAJORITY CAUCUS,2/5/2013,"Meals, Food, & Beverage",Breakfast at Capitol Grill in Jeff City,$403.97 ,MISSOURI CABLE TELECOMMUNICATIONS ASSOCIATION
Charles G,Simino,Feb-13,HOUSE MAJORITY CAUCUS,2/7/2013,"Meals, Food, & Beverage",Lunch at Capitol Grill in Jeff City,$177.75 ,MISSOURI CABLE TELECOMMUNICATIONS ASSOCIATION
Charles G,Simino,Jan-13,HOUSE MAJORITY CAUCUS,1/17/2013,"Meals, Food, & Beverage",Dinner at Domenico's restaurant in Jefferson City.,$935.32 ,MISSOURI CABLE TELECOMMUNICATIONS ASSOCIATION
