Lob F Name,Lob L Name,Report,Pub Off,Recipient,Date,Type,Description,Cost,Principal
David A.,Smith,Jan-13,,"RUPP, SCOTT - Senator",1/30/2013,"Meals, Food, & Beverage","Dinner Swain Group Office, Jefferson City, MO",$25.60 ,ANTHEM BLUE CROSS BLUE SHIELD OF MISSOURI
David A.,Smith,Jan-13,,"MOLENDORP, CHRIS - Representative",1/7/2013,"Meals, Food, & Beverage",NULL,($23.57),ANTHEM BLUE CROSS BLUE SHIELD OF MISSOURI
David A.,Smith,Jan-13,,"MOLENDORP, CHRIS - Representative",1/7/2013,"Meals, Food, & Beverage","Dinner Shakespeare's Pizza, Columbia, MO",$23.57 ,ANTHEM BLUE CROSS BLUE SHIELD OF MISSOURI
Doug,Smith,Jan-13,"BURNS, BOB - Representative",Bob Burns - Spouse or Child,1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,"BURNS, BOB - Representative",Justin Schutte - Employee or Staff,1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"CURTIS, COURTNEY  - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"DOHRMAN, DEAN  - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,DUNN. RANDY  - Representative,1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"ENGLISH, KEITH  - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"BURNS, BOB - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"ENGLUND, VICKI LORENZ - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"GRISAMORE, JEFF - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"HANSEN, JIM  - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"KOLKMEYER, GLEN  - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"LOVE, WARREN  - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"MILLER, ROCKY  - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"NEELY, JAMES  - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"PIKE, RANDY  - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"REMOLE, TIM  - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"SMITH, CLEM  - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"WALKER, NATHAN  - Representative",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,"WALKER, NATHAN  - Representative",Samantha Hall - Employee or Staff,1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"EMERY, ED  - Senator",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
Doug,Smith,Jan-13,,"WALLINGFORD, WAYNE  - Senator",1/23/2013,"Meals, Food, & Beverage",Meet & Greet at Double Tree Hotel,$16.45 ,ASSOCIATED GENERAL CONTRACTORS OF MISSOURI
John R,Sondag,Jan-13,,"FUNDERBURK, DOUG - Representative",1/4/2013,"Meals, Food, & Beverage","Lunch mtg at Pearl Cafe, St. Louis",$10.00 ,AT&T INC. AND AFFLIATES
John R,Sondag,Jan-13,,"RICHARD, RON  - Senator",1/25/2013,"Meals, Food, & Beverage","Lunch mtg at Mythos, Joplin MO",$12.00 ,AT&T INC. AND AFFLIATES
John R,Sondag,Jan-13,,"FLANIGAN, TOM - Representative",1/25/2013,"Meals, Food, & Beverage","Lunch mtg at Mythos, Joplin MO",$12.00 ,AT&T INC. AND AFFLIATES
John R,Sondag,Jan-13,,"GRISAMORE, JEFF - Representative",1/29/2013,"Meals, Food, & Beverage","Beverage at Doubletree, Jefferson City MO",$5.00 ,AT&T INC. AND AFFLIATES
John R,Sondag,Jan-13,"Chief of Staff, StL City Mayor - Public Official",Jeff Rainford - Employee or Staff,1/30/2013,"Meals, Food, & Beverage","Lunch meeting at Joe Buck's, St. Louis MO",$12.00 ,AT&T INC. AND AFFLIATES
Kristian,Starner,Jan-13,"KEAVENY, JOSEPH (JOE) - Senator",Stacy Morse - Employee or Staff,1/14/2013,"Meals, Food, & Beverage",Food for Inauguration ,$15.00 ,BRENT HEMPHILL & ASSOCIATES
Patricia L,Strader,Jan-13,,"CRAWFORD, SANDY  - Representative",1/9/2013,"Meals, Food, & Beverage",Food for Capitol Office,$144.15 ,EMPIRE DISTRICT ELECTRIC COMPANY
Patricia L,Strader,Jan-13,,"EMERY, ED  - Senator",1/14/2013,"Meals, Food, & Beverage",Food for Capitol Office,$200.00 ,EMPIRE DISTRICT ELECTRIC COMPANY
Mary,Strate,Jan-13,,"SILVEY, RYAN  - Senator",1/31/2013,"Meals, Food, & Beverage",,$100.00 ,MISSOURI BEER WHOLESALERS ASSOCIATION
Mary,Strate,Jan-13,"AUSTIN, KEVIN  - Representative",Scott Pearson - Employee or Staff,1/16/2013,Other,sports/basketball tickets,$45.00 ,MISSOURI BEER WHOLESALERS ASSOCIATION
Mary,Strate,Jan-13,,"HINSON, DAVE - Representative",1/16/2013,Other,sports/basketball tickets,$45.00 ,MISSOURI BEER WHOLESALERS ASSOCIATION
Mary,Strate,Jan-13,,"HINSON, DAVE - Representative",1/10/2013,"Meals, Food, & Beverage",,$47.35 ,MISSOURI BEER WHOLESALERS ASSOCIATION
Mary,Strate,Jan-13,,"SWEARINGEN, JAY  - Representative",1/10/2013,"Meals, Food, & Beverage",,$57.05 ,MISSOURI BEER WHOLESALERS ASSOCIATION
Mary,Strate,Jan-13,,"FOWLER, DENNIS  - Representative",1/11/2013,"Meals, Food, & Beverage",,$72.12 ,MISSOURI BEER WHOLESALERS ASSOCIATION
Mary,Strate,Jan-13,,"NIEVES, BRIAN  - Senator",1/7/2013,"Meals, Food, & Beverage",,$43.06 ,MISSOURI BEER WHOLESALERS ASSOCIATION
Mary,Strate,Jan-13,,"GATSCHENBERGER, CHUCK - Representative",1/11/2013,"Meals, Food, & Beverage",,$83.94 ,MISSOURI BEER WHOLESALERS ASSOCIATION
Mary,Strate,Jan-13,,"MCDONALD, TOM - Representative",1/8/2013,"Meals, Food, & Beverage",,$182.98 ,MISSOURI BEER WHOLESALERS ASSOCIATION
Mary,Strate,Jan-13,"AUSTIN, KEVIN  - Representative",Scott Pearson - Employee or Staff,1/22/2013,Other,sports/basketball tickets,$45.00 ,MISSOURI BEER WHOLESALERS ASSOCIATION
Mary,Strate,Jan-13,,"SILVEY, RYAN  - Senator",1/16/2013,Other,sports/basketball tickets,$45.00 ,MISSOURI BEER WHOLESALERS ASSOCIATION
Mary,Strate,Jan-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,1/16/2013,Other,sports/basketball tickets,$45.00 ,MISSOURI BEER WHOLESALERS ASSOCIATION
Mary,Strate,Jan-13,,"HINSON, DAVE - Representative",1/22/2013,Other,sports/basketball tickets,$45.00 ,MISSOURI BEER WHOLESALERS ASSOCIATION
Mary,Strate,Jan-13,"LAUER, JEANIE  - Representative",Kelsey Logston - Employee or Staff,1/22/2013,Other,sports/basketball tickets,$45.00 ,MISSOURI BEER WHOLESALERS ASSOCIATION
Scott,Swain,Jan-13,,"SCHMITT, ERIC - Senator",1/14/2013,"Meals, Food, & Beverage",Inaugural celebration dinner,$220.00 ,VERIZON COMMUNICATIONS
Scott,Swain,Jan-13,,"LEVOTA, PAUL  - Senator",1/28/2013,"Meals, Food, & Beverage",Office Coffee,$82.10 ,THE SWAIN GROUP
Scott,Swain,Jan-13,,"HICKS, RON  - Representative",1/21/2013,"Meals, Food, & Beverage",dinner,$7.50 ,THE SWAIN GROUP
Scott,Swain,Jan-13,,"SPENCER, BRYAN  - Representative",1/15/2013,"Meals, Food, & Beverage",dinner  ,$8.00 ,THE SWAIN GROUP
Scott,Swain,Jan-13,,"MILLER, ROCKY  - Representative",1/21/2013,"Meals, Food, & Beverage",dinner,$7.50 ,THE SWAIN GROUP
Scott,Swain,Jan-13,,"FITZPATRICK, SCOTT  - Representative",1/15/2013,"Meals, Food, & Beverage",dinner,$8.00 ,THE SWAIN GROUP
Scott,Swain,Jan-13,,"BURLISON, ERIC - Representative",1/15/2013,"Meals, Food, & Beverage",dinner,$8.00 ,THE SWAIN GROUP
Scott,Swain,Jan-13,,"MOLENDORP, CHRIS - Representative",1/15/2013,"Meals, Food, & Beverage",dinner,$15.00 ,THE SWAIN GROUP
Scott,Swain,Jan-13,,"SCHMITT, ERIC - Senator",1/14/2013,"Meals, Food, & Beverage",NULL,($220.00),VERIZON COMMUNICATIONS
Steve K,Taylor,Jan-13,,"MUNZLINGER, BRIAN - Senator",1/18/2013,Travel,Hotel Room,$55.44 ,MISSOURI AGRIBUSINESS ASSOCIATION
Steve K,Taylor,Jan-13,,"MUNZLINGER, BRIAN - Senator",1/19/2013,"Meals, Food, & Beverage",Lunch,$11.55 ,MISSOURI AGRIBUSINESS ASSOCIATION
Steve K,Taylor,Jan-13,,"HOUGHTON, JAY D.  - Representative",1/18/2013,Travel,Hotel,$55.44 ,MISSOURI AGRIBUSINESS ASSOCIATION
Steve K,Taylor,Jan-13,,"HOUGHTON, JAY D.  - Representative",1/19/2013,"Meals, Food, & Beverage",lunch,$11.55 ,MISSOURI AGRIBUSINESS ASSOCIATION
Richard,Telthorst,Jan-13,,"NASHEED, JAMILAH  - Senator",1/9/2013,"Meals, Food, & Beverage",Catered meal from Madison's Restaurant,$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"CURLS, SHALONN (KIKI) - Senator",1/9/2013,"Meals, Food, & Beverage",Catered meal from Madison's Restaurant,$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"CHAPPELLE-NADAL, MARIA N. - Senator",1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"ELLINGTON, BRANDON - Representative",1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"GARDNER, KIMBERLY  - Representative",1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"SMITH, CLEM  - Representative",1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"BEATTY, GAIL MCCANN  - Representative",1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"BUTLER, MICHAEL  - Representative",1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"CURTIS, COURTNEY  - Representative",1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,DUNN. RANDY  - Representative,1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"GRAY, ROCHELLE WALTON - Representative",1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"HUBBARD, PENNY V.  - Representative",1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"MAY, KARLA  - Representative",1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"MIMS, BONNAYE  - Representative",1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"PACE, SHARON L  - Representative",1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"PIERSON, TOMMIE  - Representative",1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"WEBB, STEVE - Representative",1/9/2013,"Meals, Food, & Beverage","Catered meal from Madison's Restaurant for Dr. MLK, Jr. Progam",$18.12 ,MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"PACE, SHARON L  - Representative",1/9/2013,"Meals, Food, & Beverage",NULL,($18.12),MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Richard,Telthorst,Jan-13,,"GRAY, ROCHELLE WALTON - Representative",1/9/2013,"Meals, Food, & Beverage",NULL,($18.12),MISSOURI TELECOMMUNICATIONS INDUSTRY ASSOCIATION
Brad,Thielemier,Jan-13,,"KEENEY, SHELLEY (WHITE) - Representative",1/10/2013,"Meals, Food, & Beverage",,$65.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"TORPEY, NOEL  - Representative",1/14/2013,"Meals, Food, & Beverage",,$68.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"CONWAY, PAT - Representative",1/14/2013,"Meals, Food, & Beverage",,$120.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"WALLINGFORD, WAYNE  - Senator",1/14/2013,"Meals, Food, & Beverage",,$62.43 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"HOUGH, LINCOLN  - Representative",1/14/2013,"Meals, Food, & Beverage",,$75.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"HINSON, DAVE - Representative",1/14/2013,"Meals, Food, & Beverage",,$75.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"MUNZLINGER, BRIAN - Senator",1/14/2013,"Meals, Food, & Beverage",,$125.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"MCKENNA, RYAN - Senator",1/14/2013,"Meals, Food, & Beverage",,$100.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"SCHMITT, ERIC - Senator",1/14/2013,"Meals, Food, & Beverage",,$150.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"HURST, TOM  - Representative",1/4/2013,"Meals, Food, & Beverage",,$6.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"MILLER, ROCKY  - Representative",1/4/2013,"Meals, Food, & Beverage",,$6.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"WOOD, DAVID  - Representative",1/4/2013,"Meals, Food, & Beverage",,$6.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"MUNZLINGER, BRIAN - Senator",1/11/2013,"Meals, Food, & Beverage",,$8.50 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"HOUGHTON, JAY D.  - Representative",1/11/2013,"Meals, Food, & Beverage",,$8.50 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"WALKER, NATHAN  - Representative",1/11/2013,"Meals, Food, & Beverage",,$8.50 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"REMOLE, TIM  - Representative",1/11/2013,"Meals, Food, & Beverage",,$8.50 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"SHUMAKE, LINDELL F.  - Representative",1/11/2013,"Meals, Food, & Beverage",,$8.50 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"CUNNINGHAM, MIKE  - Senator",1/25/2013,"Meals, Food, & Beverage",,$5.50 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"DUGGER, TONY - Representative",1/25/2013,"Meals, Food, & Beverage",,$5.50 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"ROSS, ROBERT  - Representative",1/25/2013,"Meals, Food, & Beverage",,$5.50 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"RHOADS, SHAWN  - Representative",1/25/2013,"Meals, Food, & Beverage",,$5.50 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"BROWN, DAN W.  - Senator",1/25/2013,"Meals, Food, & Beverage",,$9.75 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"SMITH, JASON - Representative",1/25/2013,"Meals, Food, & Beverage",,$9.75 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"POGUE, JEFFERY  - Representative",1/25/2013,"Meals, Food, & Beverage",,$9.75 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"DIXON, BOB - Senator",1/18/2013,"Meals, Food, & Beverage",,$7.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"CUNNINGHAM, MIKE  - Senator",1/18/2013,"Meals, Food, & Beverage",,$7.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"PARSON, MIKE - Senator",1/18/2013,"Meals, Food, & Beverage",,$7.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"ANDERSON, SONYA  - Representative",1/18/2013,"Meals, Food, & Beverage",,$7.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"KELLEY, MIKE  - Representative",1/18/2013,"Meals, Food, & Beverage",,$7.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"CRAWFORD, SANDY  - Representative",1/18/2013,"Meals, Food, & Beverage",,$7.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"WHITE, WILLIAM (BILL)  - Representative",1/18/2013,"Meals, Food, & Beverage",,$7.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"PHILLIPS, DONALD E.  - Representative",1/18/2013,"Meals, Food, & Beverage",,$7.00 ,MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"POGUE, JEFFERY  - Representative",1/25/2013,"Meals, Food, & Beverage",NULL,($9.75),MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"WHITE, WILLIAM (BILL)  - Representative",1/18/2013,"Meals, Food, & Beverage",NULL,($7.00),MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"SCHMITT, ERIC - Senator",1/14/2013,"Meals, Food, & Beverage",NULL,($150.00),MISSOURI STATE TROOPERS ASSOCIATION
Brad,Thielemier,Jan-13,,"HURST, TOM  - Representative",1/4/2013,"Meals, Food, & Beverage",NULL,($6.00),MISSOURI STATE TROOPERS ASSOCIATION
Steven,Tilley,Jan-13,,"FUNDERBURK, DOUG - Representative",1/19/2013,"Meals, Food, & Beverage","Lunch at Panera Bread, St. Peters, MO",$11.57 ,STRATEGIC CAPITOL CONSULTING LLC
Steven,Tilley,Jan-13,,"NASHEED, JAMILAH  - Senator",1/26/2013,"Meals, Food, & Beverage","Sqwires Restaurant - St. Louis, MO",$17.39 ,STRATEGIC CAPITOL CONSULTING LLC
Steven,Tilley,Jan-13,,"WIELAND, PAUL  - Representative",1/29/2013,"Meals, Food, & Beverage","Madison Cafe - Jeff City, MO",$7.45 ,STRATEGIC CAPITOL CONSULTING LLC
Joseph L.,Treadway,Jan-13,,"WILSON, KEVIN - Representative",1/30/2013,"Meals, Food, & Beverage",,$36.36 ,JOHN BARDGETT & ASSOCIATES
Craig A,Unruh,Jan-13,,"SCHATZ, DAVE  - Representative",1/22/2013,Entertainment,"Mizzou Basketball game/Columbia,MO",$30.00 ,SOUTHWESTERN BELL TELEPHONE COMPANY D/B/A AT&T MISSOURI AND ITS AFFILIATES
Craig A,Unruh,Jan-13,,"BERNSKOETTER, MIKE  - Representative",1/22/2013,Entertainment,"Mizzou Basketball game/Columbia,MO",$30.00 ,SOUTHWESTERN BELL TELEPHONE COMPANY D/B/A AT&T MISSOURI AND ITS AFFILIATES
Craig A,Unruh,Jan-13,,"ENGLISH, KEITH  - Representative",1/22/2013,Entertainment,"Mizzou Basketball game/Columbia,MO",$30.00 ,SOUTHWESTERN BELL TELEPHONE COMPANY D/B/A AT&T MISSOURI AND ITS AFFILIATES
Craig A,Unruh,Jan-13,,"HUMMEL, JACOB - Representative",1/22/2013,Entertainment,"Mizzou Basketball game/Columbia,MO",$30.00 ,SOUTHWESTERN BELL TELEPHONE COMPANY D/B/A AT&T MISSOURI AND ITS AFFILIATES
Craig A,Unruh,Jan-13,,"HICKS, RON  - Representative",1/22/2013,Entertainment,"Mizzou Basketball game/Columbia,MO",$30.00 ,SOUTHWESTERN BELL TELEPHONE COMPANY D/B/A AT&T MISSOURI AND ITS AFFILIATES
Craig A,Unruh,Jan-13,,"FUNDERBURK, DOUG - Representative",1/8/2013,"Meals, Food, & Beverage",Lunch,$15.56 ,SOUTHWESTERN BELL TELEPHONE COMPANY D/B/A AT&T MISSOURI AND ITS AFFILIATES
Michael G,Winter,Jan-13,,"GATSCHENBERGER, CHUCK - Representative",1/23/2013,"Meals, Food, & Beverage",function outside of thhe Capitol,$31.50 ,MISSOURI GAMING ASSOCIATION
David,Winton,Jan-13,"SCHAEFER, KURT - Senator",Yancy Williams - Employee or Staff,1/30/2013,"Meals, Food, & Beverage",Dinner,$50.00 ,FAMILY RESOURCE CENTER
David,Winton,Jan-13,,"WALSH, GINA  - Senator",1/30/2013,"Meals, Food, & Beverage",Dinner,$50.00 ,FAMILY RESOURCE CENTER
David,Winton,Jan-13,,"FUNDERBURK, DOUG - Representative",1/23/2013,"Meals, Food, & Beverage",Dinner,$65.00 ,FAMILY RESOURCE CENTER
David,Winton,Jan-13,"SCHAEFER, KURT - Senator",Yancy Williams - Employee or Staff,1/8/2013,"Meals, Food, & Beverage",Dinner,$30.00 ,"PFIZER, INC."
David,Winton,Jan-13,,"AUSTIN, KEVIN  - Representative",1/4/2013,"Meals, Food, & Beverage",Lunch,$10.00 ,COXHEALTH
David,Winton,Jan-13,,"WALSH, GINA  - Senator",1/14/2013,"Meals, Food, & Beverage",Partial sponsorship of Inaugural Day Dinner,$162.60 ,PENMAN & WINTON CONSULTING
David,Winton,Jan-13,,"FUNDERBURK, DOUG - Representative",1/15/2013,"Meals, Food, & Beverage",,$62.00 ,PENMAN & WINTON CONSULTING
David,Winton,Jan-13,,"CURLS, SHALONN (KIKI) - Senator",1/25/2013,"Meals, Food, & Beverage",Snacks for the office,$74.00 ,PENMAN & WINTON CONSULTING
David,Winton,Jan-13,"SCHAEFER, KURT - Senator",Yancy Williams - Employee or Staff,1/23/2013,"Meals, Food, & Beverage",Dinner,$100.00 ,PENMAN & WINTON CONSULTING
David,Winton,Jan-13,,"MOLENDORP, CHRIS - Representative",1/23/2013,"Meals, Food, & Beverage",Dinner,$100.00 ,PENMAN & WINTON CONSULTING
Tricia,Workman,Jan-13,,"WALSH, GINA  - Senator",1/9/2013,"Meals, Food, & Beverage",One-half cost of catered lunch at MO State Capitol,$260.15 ,STINSON MORRISON HECKER LLP
Emily,Wright,Jan-13,"LAGER, BRAD - Senator",Rich Germinder - Employee or Staff,1/10/2013,"Meals, Food, & Beverage",Lunch.,$15.31 ,STINSON MORRISON HECKER LLP
Emily,Wright,Jan-13,"LAGER, BRAD - Senator",Brook Jamison - Employee or Staff,1/10/2013,"Meals, Food, & Beverage",Lunch.,$15.31 ,STINSON MORRISON HECKER LLP
Emily,Wright,Jan-13,"LAGER, BRAD - Senator",Katie Reichard - Employee or Staff,1/10/2013,"Meals, Food, & Beverage",Lunch.,$15.31 ,STINSON MORRISON HECKER LLP
Phil,Wright,Jan-13,,"PEARCE, DAVID - Senator",1/9/2013,"Meals, Food, & Beverage",inaugural luncheon,$198.24 ,"MADSEN & WRIGHT, INC."
