Lob F Name,Lob L Name,Report,Pub Off,Recipient,Date,Type,Description,Cost,Principal,Amend Reason,Amend Indv ID,If Amended,Indv ID
Phillip ,Schnieders,Feb-13,,"HINSON, DAVE - Representative",2/16/2013,"Meals, Food, & Beverage",,$76.32 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31768
Phillip ,Schnieders,Feb-13,,"HOUGH, LINCOLN  - Representative",2/16/2013,"Meals, Food, & Beverage",,$38.16 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31769
Phillip ,Schnieders,Feb-13,"SILVEY, RYAN - Senator",Mark Schwartz - Employee or Staff,2/16/2013,"Meals, Food, & Beverage",,$76.32 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31770
Phillip ,Schnieders,Feb-13,"SILVEY, RYAN - Senator",Mark Schwartz - Employee or Staff,2/19/2013,"Meals, Food, & Beverage",,$8.25 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31771
Phillip ,Schnieders,Feb-13,"SILVEY, RYAN - Senator",Mark Schwartz - Employee or Staff,2/20/2013,"Meals, Food, & Beverage",,$17.74 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31772
Phillip ,Schnieders,Feb-13,,"HINSON, DAVE - Representative",2/18/2013,"Meals, Food, & Beverage",,$28.65 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31773
Phillip ,Schnieders,Feb-13,"RIDDLE, JEANIE - Representative",Rachel Baur - Employee or Staff,2/18/2013,"Meals, Food, & Beverage",,$28.65 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31774
Phillip ,Schnieders,Feb-13,"SILVEY, RYAN - Senator",Mark Schwartz - Employee or Staff,2/18/2013,"Meals, Food, & Beverage",,$28.65 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31775
Phillip ,Schnieders,Feb-13,,"JONES, TIMOTHY W - Representative",2/25/2013,"Meals, Food, & Beverage",,$71.57 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Amended,31776
Phillip ,Schnieders,Feb-13,,"SCHARNHORST, DWIGHT D. - Representative",2/25/2013,"Meals, Food, & Beverage",,$71.57 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31777
Phillip ,Schnieders,Feb-13,,"ANDERSON, SONYA  - Representative",2/25/2013,"Meals, Food, & Beverage",,$71.57 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31778
Phillip ,Schnieders,Feb-13,,"CORNEJO, ROBERT  - Representative",2/25/2013,"Meals, Food, & Beverage",,$71.57 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31779
Phillip ,Schnieders,Feb-13,,"HICKS, RON  - Representative",2/25/2013,"Meals, Food, & Beverage",,$71.57 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31780
Phillip ,Schnieders,Feb-13,"JONES, TIMOTHY W - Representative",Tom Smith - Employee or Staff,2/25/2013,"Meals, Food, & Beverage",,$71.57 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Amended,31781
Phillip ,Schnieders,Feb-13,"SILVEY, RYAN - Senator",Zach Monroe - Employee or Staff,2/25/2013,"Meals, Food, & Beverage",,$71.57 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31782
Phillip ,Schnieders,Feb-13,"JONES, TIMOTHY W - Representative",Courtney Niendick - Employee or Staff,2/25/2013,"Meals, Food, & Beverage",,$71.57 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Amended,31783
Phillip ,Schnieders,Feb-13,"SILVEY, RYAN - Senator",Mark Schwartz - Employee or Staff,2/27/2013,"Meals, Food, & Beverage",,$17.21 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31784
Phillip ,Schnieders,Feb-13,"SILVEY, RYAN - Senator",Mark Schwartz - Employee or Staff,2/4/2013,"Meals, Food, & Beverage",,$45.48 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31785
Phillip ,Schnieders,Feb-13,,"HOUGH, LINCOLN  - Representative",2/11/2013,"Meals, Food, & Beverage",,$34.29 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31786
Phillip ,Schnieders,Feb-13,,"HINSON, DAVE - Representative",2/11/2013,"Meals, Food, & Beverage",,$34.29 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31787
Phillip ,Schnieders,Feb-13,"SILVEY, RYAN - Senator",Mark Schwartz - Employee or Staff,2/11/2013,"Meals, Food, & Beverage",,$34.29 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31788
Phillip ,Schnieders,Feb-13,,"DEMPSEY, TOM - Senator",2/13/2013,"Meals, Food, & Beverage",,$25.07 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31789
Phillip ,Schnieders,Feb-13,,"BARNES, JASON (JAY)  - Representative",2/13/2013,"Meals, Food, & Beverage",,$25.07 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31790
Phillip ,Schnieders,Feb-13,,"RICHARD, RON  - Senator",2/13/2013,"Meals, Food, & Beverage",,$25.07 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31791
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,3/4/2013,"Meals, Food, & Beverage",,$20.80 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32926
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,3/12/2013,"Meals, Food, & Beverage",,$20.80 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32924
Phillip ,Schnieders,Mar-13,,"RICHARD, RON  - Senator",3/13/2013,"Meals, Food, & Beverage",,$63.22 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32934
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,3/6/2013,"Meals, Food, & Beverage",,$7.81 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32928
Phillip ,Schnieders,Mar-13,,"HOUGH, LINCOLN  - Representative",3/13/2013,"Meals, Food, & Beverage",,$63.22 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32930
Phillip ,Schnieders,Mar-13,,"DEMPSEY, TOM - Senator",3/13/2013,"Meals, Food, & Beverage",,$63.22 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32931
Phillip ,Schnieders,Mar-13,,"SILVEY, RYAN  - Senator",3/13/2013,"Meals, Food, & Beverage",,$63.22 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32932
Phillip ,Schnieders,Mar-13,,"MONTECILLO, GENISE  - Representative",3/26/2013,"Meals, Food, & Beverage",,$48.08 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32943
Phillip ,Schnieders,Mar-13,,"ELLINGTON, BRANDON - Representative",3/26/2013,"Meals, Food, & Beverage",,$48.08 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32944
Phillip ,Schnieders,Mar-13,,"GARDNER, KIMBERLY  - Representative",3/26/2013,"Meals, Food, & Beverage",,$48.08 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32945
Phillip ,Schnieders,Mar-13,,"HINSON, DAVE - Representative",3/28/2013,"Meals, Food, & Beverage",,$18.72 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32946
Phillip ,Schnieders,Mar-13,,"HOUGH, LINCOLN  - Representative",3/28/2013,"Meals, Food, & Beverage",,$18.72 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32947
Phillip ,Schnieders,Mar-13,,"SILVEY, RYAN  - Senator",3/28/2013,"Meals, Food, & Beverage",,$18.72 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32948
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,3/28/2013,"Meals, Food, & Beverage",,$18.72 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32949
Phillip ,Schnieders,Mar-13,,"DEMPSEY, TOM - Senator",3/27/2013,"Meals, Food, & Beverage",,$37.00 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32950
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,3/27/2013,"Meals, Food, & Beverage",,$37.00 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32951
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,3/26/2013,"Meals, Food, & Beverage",,$7.72 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32952
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,3/4/2013,"Meals, Food, & Beverage",,$4.63 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32953
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,3/11/2013,"Meals, Food, & Beverage",,$11.13 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32954
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mrs. Silvey - Spouse or Child,3/11/2013,"Meals, Food, & Beverage",,$11.13 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32955
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,3/13/2013,"Meals, Food, & Beverage",,$13.11 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32956
Phillip ,Schnieders,Mar-13,"DIEHL, JOHN J JR - Representative",Joe Lakin - Employee or Staff,3/13/2013,"Meals, Food, & Beverage",,$13.11 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32957
Phillip ,Schnieders,Mar-13,,"SILVEY, RYAN  - Senator",3/11/2013,"Meals, Food, & Beverage",,$34.80 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32958
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,3/11/2013,"Meals, Food, & Beverage",,$34.80 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32960
Phillip ,Schnieders,Mar-13,,"JONES, TIMOTHY W - Representative",3/19/2013,"Meals, Food, & Beverage",,$21.13 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Amended,32961
Phillip ,Schnieders,Mar-13,,"GOSEN, DON  - Representative",3/19/2013,"Meals, Food, & Beverage",,$21.13 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32962
Phillip ,Schnieders,Mar-13,,"RHOADS, SHAWN  - Representative",3/19/2013,"Meals, Food, & Beverage",,$21.13 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32963
Phillip ,Schnieders,Mar-13,,"HOUGH, LINCOLN  - Representative",3/19/2013,"Meals, Food, & Beverage",,$25.98 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32964
Phillip ,Schnieders,Mar-13,,"HINSON, DAVE - Representative",3/19/2013,"Meals, Food, & Beverage",,$25.98 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32965
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,3/19/2013,"Meals, Food, & Beverage",,$25.98 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32966
Phillip ,Schnieders,Mar-13,"ANDERSON, SONYA  - Representative",Scott Pierson - Employee or Staff,3/19/2013,"Meals, Food, & Beverage",,$25.98 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32967
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,3/25/2013,"Meals, Food, & Beverage",,$11.40 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32939
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mark Schwatz - Employee or Staff,3/26/2013,"Meals, Food, & Beverage",,$9.94 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32940
Phillip ,Schnieders,Mar-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,3/13/2013,"Meals, Food, & Beverage",,$63.22 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,32936
Phillip ,Schnieders,Mar-13,,"JONES, TIMOTHY W - Representative",3/19/2013,"Meals, Food, & Beverage",NULL,($21.13),MISSOURI AUTOMOBILE DEALERS ASSOCIATION,Was reimbursed for expenditure.,32961,Amended,35054
Phillip ,Schnieders,Apr-13,,"SILVEY, RYAN  - Senator",4/16/2013,"Meals, Food, & Beverage",,$25.00 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34142
Phillip ,Schnieders,Apr-13,,"HOUGH, LINCOLN  - Representative",4/16/2013,"Meals, Food, & Beverage",,$25.00 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34139
Phillip ,Schnieders,Apr-13,,"HINSON, DAVE - Representative",4/16/2013,"Meals, Food, & Beverage",,$25.00 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34140
Phillip ,Schnieders,Apr-13,,"HOUGH, LINCOLN  - Representative",4/5/2013,"Meals, Food, & Beverage",,$93.98 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34129
Phillip ,Schnieders,Apr-13,,"HINSON, DAVE - Representative",4/5/2013,"Meals, Food, & Beverage",,$93.98 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34130
Phillip ,Schnieders,Apr-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,4/8/2013,"Meals, Food, & Beverage",,$8.34 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34131
Phillip ,Schnieders,Apr-13,,"SILVEY, RYAN  - Senator",4/8/2013,"Meals, Food, & Beverage",,$8.34 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34132
Phillip ,Schnieders,Apr-13,,"RICHARD, RON  - Senator",4/8/2013,"Meals, Food, & Beverage",,$41.03 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34133
Phillip ,Schnieders,Apr-13,,"DEMPSEY, TOM - Senator",4/8/2013,"Meals, Food, & Beverage",,$41.03 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34134
Phillip ,Schnieders,Apr-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,4/8/2013,"Meals, Food, & Beverage",,$41.03 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34135
Phillip ,Schnieders,Apr-13,,"RICHARD, RON  - Senator",4/15/2013,"Meals, Food, & Beverage",,$52.08 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34136
Phillip ,Schnieders,Apr-13,,"DEMPSEY, TOM - Senator",4/15/2013,"Meals, Food, & Beverage",,$52.08 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34137
Phillip ,Schnieders,Apr-13,,"SILVEY, RYAN  - Senator",4/2/2013,"Meals, Food, & Beverage",,$8.83 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34120
Phillip ,Schnieders,Apr-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",,$8.83 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34121
Phillip ,Schnieders,Apr-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,4/2/2013,"Meals, Food, & Beverage",,$26.74 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34122
Phillip ,Schnieders,Apr-13,,"SILVEY, RYAN  - Senator",4/2/2013,"Meals, Food, & Beverage",,$26.74 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34123
Phillip ,Schnieders,Apr-13,,"ELMER, KEVIN  - Representative",4/3/2013,"Meals, Food, & Beverage",,$13.04 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34124
Phillip ,Schnieders,Apr-13,,"HOUGH, LINCOLN  - Representative",4/3/2013,"Meals, Food, & Beverage",,$13.04 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34125
Phillip ,Schnieders,Apr-13,,"HINSON, DAVE - Representative",4/3/2013,"Meals, Food, & Beverage",,$13.04 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34126
Phillip ,Schnieders,Apr-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,4/5/2013,"Meals, Food, & Beverage",,$14.01 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34127
Phillip ,Schnieders,Apr-13,"SILVEY, RYAN  - Senator",Mark Schwatrz - Employee or Staff,4/17/2013,"Meals, Food, & Beverage",,$14.94 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34149
Phillip ,Schnieders,Apr-13,,"SILVEY, RYAN  - Senator",4/19/2013,"Meals, Food, & Beverage",,$46.02 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34150
Phillip ,Schnieders,Apr-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,4/19/2013,"Meals, Food, & Beverage",,$14.29 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34151
Phillip ,Schnieders,Apr-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,4/20/2013,"Meals, Food, & Beverage",,$79.56 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34152
Phillip ,Schnieders,Apr-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,4/22/2013,"Meals, Food, & Beverage",,$12.54 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34153
Phillip ,Schnieders,Apr-13,,"HINSON, DAVE - Representative",4/22/2013,"Meals, Food, & Beverage",,$45.27 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34154
Phillip ,Schnieders,Apr-13,,"HOUGH, LINCOLN  - Representative",4/22/2013,"Meals, Food, & Beverage",,$45.27 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34155
Phillip ,Schnieders,Apr-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,4/22/2013,"Meals, Food, & Beverage",,$45.27 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34156
Phillip ,Schnieders,Apr-13,,"SILVEY, RYAN  - Senator",4/22/2013,"Meals, Food, & Beverage",,$45.27 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34157
Phillip ,Schnieders,Apr-13,,"SILVEY, RYAN  - Senator",4/25/2013,"Meals, Food, & Beverage",,$11.78 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34158
Phillip ,Schnieders,Apr-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,4/25/2013,"Meals, Food, & Beverage",,$11.78 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34159
Phillip ,Schnieders,Apr-13,"SILVEY, RYAN  - Senator",Ryan Langemach - Employee or Staff,4/22/2013,"Meals, Food, & Beverage",,$45.27 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34160
Phillip ,Schnieders,Apr-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,4/16/2013,"Meals, Food, & Beverage",,$25.00 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34144
Phillip ,Schnieders,Apr-13,"ANDERSON, SONYA  - Representative",Scott Pearson - Employee or Staff,4/16/2013,"Meals, Food, & Beverage",,$25.00 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,34145
Phillip ,Schnieders,May-13,,"NIEVES, BRIAN  - Senator",5/10/2013,"Meals, Food, & Beverage",,$39.29 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35333
Phillip ,Schnieders,May-13,,"SCHAAF, ROB - Senator",5/10/2013,"Meals, Food, & Beverage",,$39.29 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35335
Phillip ,Schnieders,May-13,,"HINSON, DAVE - Representative",5/10/2013,"Meals, Food, & Beverage",,$140.00 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35330
Phillip ,Schnieders,May-13,,"HOUGH, LINCOLN  - Representative",5/10/2013,"Meals, Food, & Beverage",,$140.00 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35331
Phillip ,Schnieders,May-13,,"LANT, BILL  - Representative",5/9/2013,"Meals, Food, & Beverage",,$10.01 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35322
Phillip ,Schnieders,May-13,"LANT, BILL  - Representative",Jane Lant - Spouse or Child,5/9/2013,"Meals, Food, & Beverage",,$10.01 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35323
Phillip ,Schnieders,May-13,,"DEMPSEY, TOM - Senator",5/9/2013,"Meals, Food, & Beverage",,$10.01 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35325
Phillip ,Schnieders,May-13,,"RICHARDSON, TODD  - Representative",5/9/2013,Gift,,$323.45 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35317
Phillip ,Schnieders,May-13,,"RICHARD, RON  - Senator",5/9/2013,"Meals, Food, & Beverage",,$10.01 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35318
Phillip ,Schnieders,May-13,"RICHARD, RON  - Senator",Pattie Richard - Spouse or Child,5/9/2013,"Meals, Food, & Beverage",,$10.01 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35320
Phillip ,Schnieders,May-13,,"ROMINE, GARY  - Senator",5/10/2013,"Meals, Food, & Beverage",,$39.29 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35341
Phillip ,Schnieders,May-13,,"SILVEY, RYAN  - Senator",5/10/2013,"Meals, Food, & Beverage",,$39.29 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35342
Phillip ,Schnieders,May-13,,"HOLSMAN, JASON  - Senator",5/10/2013,"Meals, Food, & Beverage",,$39.29 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35337
Phillip ,Schnieders,May-13,,"LIBLA, DOUG  - Senator",5/10/2013,"Meals, Food, & Beverage",,$39.29 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35338
Phillip ,Schnieders,May-13,,"NASHEED, JAMILAH  - Senator",5/10/2013,"Meals, Food, & Beverage",,$39.29 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35339
Phillip ,Schnieders,May-13,"DIEHL, JOHN J JR - Representative",Joe Lakin - Employee or Staff,5/3/2013,"Meals, Food, & Beverage",,$18.13 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35347
Phillip ,Schnieders,May-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,5/6/2013,"Meals, Food, & Beverage",,$30.75 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35349
Phillip ,Schnieders,May-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,5/7/2013,"Meals, Food, & Beverage",,$12.25 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35350
Phillip ,Schnieders,May-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,5/30/2013,"Meals, Food, & Beverage",,$19.90 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35376
Phillip ,Schnieders,May-13,"ANDERSON, SONYA  - Representative",Scott Pearson - Employee or Staff,5/30/2013,"Meals, Food, & Beverage",,$19.90 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35377
Phillip ,Schnieders,May-13,"SILVEY, RYAN  - Senator",Rachel Kinnihan - Employee or Staff,5/7/2013,"Meals, Food, & Beverage",,$12.25 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35352
Phillip ,Schnieders,May-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,5/7/2013,"Meals, Food, & Beverage",,$24.39 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35353
Phillip ,Schnieders,May-13,"ANDERSON, SONYA  - Representative",Scott Pearson - Employee or Staff,5/7/2013,"Meals, Food, & Beverage",,$24.39 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35354
Phillip ,Schnieders,May-13,"PARSON, MIKE - Senator",Bubs Houlihan - Employee or Staff,5/10/2013,"Meals, Food, & Beverage",,$57.16 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35355
Phillip ,Schnieders,May-13,"DEMPSEY, TOM - Senator",Todd Scott - Employee or Staff,5/10/2013,"Meals, Food, & Beverage",,$57.16 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35356
Phillip ,Schnieders,May-13,"SILVEY, RYAN  - Senator",Rachel Kinnihan - Employee or Staff,5/14/2013,"Meals, Food, & Beverage",,$24.22 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35357
Phillip ,Schnieders,May-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,5/14/2013,"Meals, Food, & Beverage",,$24.22 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35358
Phillip ,Schnieders,May-13,"ANDERSON, SONYA  - Representative",Scott Pearson - Employee or Staff,5/14/2013,"Meals, Food, & Beverage",,$24.22 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35359
Phillip ,Schnieders,May-13,,"HAAHR, ELIJAH  - Representative",5/14/2013,"Meals, Food, & Beverage",,$24.22 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35360
Phillip ,Schnieders,May-13,"SILVEY, RYAN  - Senator",Rachel Kinnihan - Employee or Staff,5/14/2013,"Meals, Food, & Beverage",,$28.42 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,35361
